id,att_covid,att_vaccine,att_safety,demographic_age,demographic_income,demographic_education
1814,5.0,5.0,4.0,39,77134.7019733043,3
1815,4.0,4.0,5.0,36,706081.698935484,1
1816,6.0,5.0,5.0,49,198575.21561805203,1
1817,5.0,5.0,5.0,56,900818.5717859962,1
1818,5.0,4.0,4.0,33,1777809.4531009153,4
1819,4.0,5.0,4.0,37,2013038.302461569,2
1820,5.0,4.0,4.0,24,83351.61158409154,3
1821,4.0,5.0,4.0,25,53745.61864168182,3
1822,5.0,5.0,5.0,39,2530987.056243305,4
1823,5.0,5.0,5.0,64,584211.102270818,5
1824,5.0,5.0,4.0,55,4192728.060549239,3
1825,4.0,5.0,4.0,41,1064654.634149289,1
1826,5.0,5.0,4.0,22,141072.13932201712,3
1827,5.0,5.0,4.0,52,837695.7732644008,1
1828,4.0,4.0,5.0,77,144612.85412703807,4
1829,5.0,5.0,5.0,78,199478.4077762124,0
1830,5.0,5.0,5.0,23,905209.5078343953,5
1831,5.0,4.0,4.0,32,700183.1586912305,3
1832,5.0,5.0,5.0,63,991376.3907714734,0
1833,4.0,4.0,4.0,27,2673494.643064247,1
1834,5.0,5.0,5.0,67,6145.6553018873765,4
1835,5.0,5.0,5.0,45,1966022.0756209884,0
1836,5.0,5.0,4.0,54,1484591.5159186607,4
1837,5.0,5.0,4.0,52,398067.32371384214,2
1838,4.0,5.0,5.0,33,3854325.266563093,3
1839,5.0,5.0,4.0,34,3451652.8300553015,3
1840,5.0,5.0,4.0,64,199780.88626544375,1
1841,5.0,5.0,4.0,75,544578.995624087,4
1842,5.0,5.0,5.0,36,626112.1140760235,2
1843,5.0,5.0,4.0,36,963521.8280117963,1
1844,4.0,5.0,4.0,66,551039.9133539712,2
1845,5.0,4.0,5.0,45,86173.70286724158,2
1846,5.0,5.0,5.0,55,877147.8920804037,0
1847,5.0,5.0,5.0,54,4152687.6251196787,0
1848,5.0,5.0,4.0,73,2811319.813031734,4
1849,5.0,5.0,4.0,65,2375229.650733526,3
1850,5.0,4.0,4.0,40,862337.74349044,2
1851,4.0,5.0,4.0,49,1163020.78817477,4
1852,4.0,5.0,5.0,66,411844.7382100188,3
1853,4.0,5.0,4.0,77,176657.83141987247,0
1854,4.0,5.0,5.0,63,2976015.9235472814,5
1855,5.0,5.0,5.0,77,2956637.10643554,3
1856,5.0,4.0,5.0,29,1368224.6059155134,2
1857,5.0,5.0,4.0,76,3600047.6990448427,4
1858,6.0,4.0,5.0,47,1520339.064905023,0
1859,5.0,4.0,4.0,66,634540.8427854743,2
1860,5.0,5.0,4.0,54,1780781.682724139,4
1861,5.0,5.0,5.0,67,1526609.0420007594,3
1862,4.0,5.0,5.0,30,971344.2554371904,2
1863,4.0,5.0,4.0,53,2178291.1313700476,0
1864,5.0,5.0,4.0,67,1804799.9184191776,2
1865,5.0,5.0,5.0,36,245681.5465640838,3
1866,4.0,5.0,5.0,33,3039003.9645600854,1
1867,5.0,5.0,5.0,77,4357998.105750384,3
1868,5.0,5.0,5.0,31,844653.1675430541,1
1869,5.0,5.0,4.0,22,1616844.9533759004,2
1870,5.0,5.0,4.0,42,354985.949162947,2
1871,5.0,5.0,4.0,43,496866.347856188,3
1872,5.0,5.0,4.0,30,711607.6851758657,2
1873,4.0,5.0,4.0,66,379199.8152889875,4
1874,5.0,5.0,5.0,75,2266546.16265638,4
1875,5.0,5.0,4.0,72,1020057.8936131127,4
1876,5.0,5.0,4.0,36,1400710.9597535422,4
1877,4.0,5.0,5.0,23,3382471.7821821,0
1878,5.0,5.0,4.0,44,2180071.1339388844,1
1879,5.0,4.0,4.0,55,1091225.369353836,4
1880,5.0,5.0,5.0,36,1032015.4016274663,2
1881,5.0,5.0,4.0,77,414148.9582498514,1
1882,5.0,4.0,5.0,35,2783105.273556606,3
1883,5.0,4.0,5.0,39,2895460.3505523,0
1884,5.0,5.0,5.0,59,1968314.0210504718,3
1885,5.0,4.0,5.0,63,75127.05058475456,0
1886,5.0,4.0,4.0,59,516757.89551073656,0
1887,4.0,5.0,4.0,49,680126.2538840397,5
1888,5.0,5.0,4.0,21,2509529.270724116,5
1889,5.0,5.0,5.0,32,1387014.0093782323,1
1890,5.0,5.0,5.0,41,2073313.109597909,3
1891,5.0,4.0,4.0,31,1079044.137727136,5
1892,5.0,5.0,4.0,76,674798.7541656059,1
1893,5.0,4.0,4.0,73,64517.858792770836,0
1894,5.0,5.0,5.0,39,2607138.469529473,3
1895,5.0,5.0,5.0,78,69753.4161432528,1
1896,5.0,5.0,4.0,54,2115549.7271575606,4
1897,5.0,5.0,4.0,71,327081.8705839923,3
1898,5.0,5.0,4.0,39,544693.756432974,3
1899,5.0,5.0,4.0,58,418979.24484287587,0
1900,5.0,5.0,4.0,62,3456804.8886158313,4
1901,5.0,5.0,4.0,63,103548.05222722418,0
1902,5.0,5.0,5.0,37,1585730.695967001,4
1903,5.0,5.0,5.0,33,2247863.7221066356,1
1904,4.0,5.0,4.0,56,2816689.1004598886,1
1905,4.0,4.0,5.0,48,1182019.923533741,4
1906,5.0,4.0,5.0,24,3440705.506899504,2
1907,5.0,5.0,5.0,51,3316966.071792125,2
1908,5.0,5.0,5.0,59,1303518.9355115695,5
1909,4.0,5.0,4.0,26,1048252.4283684713,0
1910,5.0,5.0,4.0,24,2708571.77742083,3
1911,5.0,5.0,4.0,60,703352.6684988878,1
1912,4.0,5.0,4.0,27,1836182.6089164228,1
1913,5.0,5.0,5.0,50,1875608.9537194814,4
1914,4.0,5.0,4.0,41,1105031.3675947231,3
1915,4.0,5.0,5.0,25,1004122.1476672413,3
1916,4.0,4.0,5.0,39,388919.0620710531,4
1917,5.0,5.0,4.0,49,559756.24808685,1
1918,5.0,5.0,4.0,57,987029.4442078053,3
1919,5.0,5.0,5.0,36,1324118.2952318913,2
1920,5.0,5.0,4.0,55,2479952.4405695745,4
1921,5.0,5.0,5.0,54,60528.547031014066,3
1922,5.0,5.0,4.0,70,437712.8716632672,4
1923,5.0,5.0,4.0,27,118253.32506598285,0
1924,4.0,5.0,5.0,48,430280.03858690656,4
1925,5.0,5.0,5.0,41,535529.984902629,2
1926,4.0,5.0,4.0,47,1314828.626076407,0
1927,5.0,4.0,5.0,63,1199335.1073239294,2
1928,5.0,5.0,5.0,24,2834819.4115512017,4
1929,5.0,6.0,5.0,69,130801.01036293145,4
1930,5.0,5.0,4.0,22,1645568.6332019053,1
1931,5.0,4.0,4.0,30,757664.6748340571,2
1932,5.0,5.0,4.0,70,69984.20825470309,3
1933,5.0,5.0,5.0,48,1906393.3844914495,1
1934,4.0,5.0,5.0,78,2884937.202479069,1
1935,5.0,5.0,4.0,70,946135.1889995346,2
1936,5.0,5.0,5.0,72,2457471.1171717327,1
1937,5.0,5.0,4.0,54,3454480.6498334184,1
1938,4.0,5.0,4.0,62,593130.0415147861,4
1939,5.0,5.0,5.0,31,2514990.338122444,5
1940,5.0,5.0,5.0,65,3294003.499889101,3
1941,5.0,5.0,4.0,28,1660456.0858941192,3
1942,5.0,5.0,4.0,57,44487.01409528688,3
1943,5.0,4.0,5.0,31,1472047.42966283,3
1944,5.0,5.0,4.0,50,493068.85539549484,0
1945,6.0,5.0,5.0,77,2546759.7457051296,0
1946,5.0,5.0,5.0,75,106586.2236227777,4
1947,5.0,5.0,4.0,59,2091773.344458016,2
1948,5.0,5.0,4.0,30,122310.17122472599,2
1949,4.0,4.0,4.0,37,1119095.7335659491,4
1950,5.0,5.0,4.0,61,1229070.2601695631,2
1951,5.0,5.0,5.0,47,3379293.2212830028,5
1952,5.0,5.0,4.0,27,2164076.7127340403,1
1953,4.0,5.0,5.0,40,3454905.00558564,1
1954,5.0,5.0,5.0,49,1570406.8961238554,3
1955,5.0,5.0,4.0,64,2290575.7398491446,1
1956,5.0,5.0,5.0,65,1731738.7533498686,5
1957,5.0,4.0,5.0,70,1064350.6295412409,0
1958,5.0,5.0,4.0,77,2824523.6148696095,2
1959,5.0,5.0,5.0,74,1534475.035379339,5
1960,4.0,5.0,5.0,35,1676141.7507346726,3
1961,4.0,5.0,4.0,37,2305384.0662221494,4
1962,5.0,5.0,5.0,71,3489573.0150128864,4
1963,5.0,5.0,5.0,68,2859708.416797476,1
1964,5.0,5.0,5.0,39,1185807.3007140118,4
1965,4.0,4.0,4.0,29,1926028.8686847526,1
1966,5.0,5.0,5.0,55,3484042.73540421,1
1967,5.0,5.0,5.0,24,3586066.6399007454,3
1968,5.0,5.0,5.0,30,1317291.1589714342,2
1969,5.0,5.0,5.0,38,555424.8256970479,0
1970,5.0,5.0,5.0,72,996686.149515858,5
1971,5.0,4.0,4.0,49,2252306.8127345815,2
1972,5.0,5.0,4.0,79,1577919.870059991,0
1973,4.0,5.0,5.0,59,365109.42595117557,1
1974,5.0,5.0,4.0,69,1413617.0723031238,1
1975,5.0,4.0,4.0,67,1978784.5680781712,0
1976,5.0,5.0,5.0,27,1886488.229666341,4
1977,4.0,5.0,5.0,30,2155972.588927517,1
1978,5.0,5.0,4.0,48,1180101.285430158,3
1979,5.0,5.0,5.0,43,1728631.9475668438,4
1980,5.0,5.0,5.0,68,2143937.470147244,0
1981,4.0,4.0,4.0,34,1169347.0455005206,1
1982,5.0,5.0,5.0,22,2766667.8775055,4
1983,5.0,4.0,5.0,53,1362760.1032097454,1
1984,5.0,4.0,5.0,52,2415216.6444887426,2
1985,5.0,5.0,5.0,28,483455.87781518704,1
1986,5.0,5.0,4.0,57,1392847.5423135494,1
1987,5.0,4.0,5.0,60,1197403.799512733,5
1988,5.0,5.0,5.0,62,1734936.9040274387,4
1989,5.0,5.0,4.0,72,206358.60759303294,1
1990,5.0,5.0,4.0,33,2430684.2942806054,1
1991,4.0,5.0,4.0,31,347074.99670144083,4
1992,5.0,5.0,4.0,49,2569951.1797055565,1
1993,5.0,4.0,5.0,49,13506.942476433915,2
1994,5.0,5.0,5.0,72,3025604.131721547,4
1995,5.0,6.0,5.0,76,1272830.314689896,5
1996,5.0,4.0,4.0,36,877256.2724335187,1
1997,5.0,5.0,4.0,24,1224820.0678965237,2
1998,5.0,5.0,4.0,38,1604984.5868203533,2
1999,5.0,5.0,4.0,23,1888274.5014685849,3
2000,5.0,5.0,5.0,68,107174.92858918321,4
2001,5.0,5.0,5.0,25,614100.8897336326,4
2002,5.0,5.0,5.0,74,522075.20067519107,3
2003,5.0,5.0,4.0,52,2886832.86389545,2
2004,5.0,5.0,4.0,45,474045.29852069996,3
2005,5.0,5.0,5.0,43,177015.8622935114,0
2006,5.0,4.0,4.0,60,2311322.2458213605,5
2007,5.0,5.0,4.0,33,2767377.2830684264,2
2008,5.0,5.0,4.0,26,2331948.1073869895,5
2009,5.0,5.0,5.0,42,3373525.304402053,2
2010,5.0,5.0,5.0,56,2380953.79298941,2
2011,5.0,5.0,4.0,33,937481.4088866367,2
2012,4.0,5.0,5.0,51,149201.5983453976,0
2013,5.0,5.0,5.0,79,974836.4511760182,1
2014,5.0,5.0,5.0,68,1384166.3334832238,3
2015,5.0,4.0,5.0,69,210982.1081549079,2
2016,5.0,5.0,5.0,78,4467303.368315234,1
2017,4.0,5.0,5.0,45,1175490.998909684,3
2018,5.0,5.0,4.0,55,1595104.9496482555,3
2019,5.0,5.0,4.0,47,2135915.518231625,4
2020,5.0,5.0,4.0,68,83169.98974012169,3
2021,5.0,5.0,5.0,51,1432736.4928458086,4
2022,5.0,5.0,4.0,42,1945766.6299098209,1
2023,5.0,5.0,5.0,53,2465074.4675722234,4
2024,5.0,5.0,5.0,79,996574.3009173977,1
2025,5.0,5.0,4.0,61,958391.6527578462,2
2026,4.0,4.0,5.0,40,668512.5293053173,4
2027,5.0,5.0,4.0,74,307508.6870907856,1
2028,5.0,5.0,4.0,29,944714.282299129,3
2029,5.0,5.0,4.0,72,570606.4738675393,4
2030,4.0,5.0,4.0,43,348240.2579865662,3
2031,4.0,5.0,5.0,55,72377.21844186306,3
2032,5.0,5.0,5.0,74,324992.84165754984,4
2033,5.0,5.0,4.0,77,550729.8942988403,2
2034,5.0,5.0,4.0,40,1906500.5676767095,0
2035,5.0,5.0,4.0,63,3172131.9144738386,1
2036,4.0,5.0,4.0,41,1531825.814044136,0
2037,5.0,5.0,4.0,57,68126.23333373458,3
2038,5.0,5.0,5.0,69,719880.8059682954,3
2039,5.0,5.0,5.0,78,1271782.072489982,2
2040,5.0,5.0,5.0,55,485003.50095349754,0
2041,5.0,5.0,5.0,78,3855914.014705931,1
2042,5.0,5.0,5.0,65,730007.4087120501,1
2043,5.0,5.0,4.0,69,751748.7526456895,4
2044,5.0,5.0,4.0,30,743640.7882860308,1
2045,5.0,5.0,5.0,61,241432.46293413968,4
2046,5.0,5.0,4.0,28,997647.4298474947,4
2047,4.0,5.0,4.0,68,604462.9467251789,3
2048,4.0,5.0,4.0,57,527681.6647827671,2
2049,5.0,5.0,5.0,34,1564941.4720473688,3
2050,5.0,5.0,5.0,30,501500.8241364544,5
2051,5.0,5.0,5.0,74,1613202.7685704636,3
2052,5.0,5.0,5.0,23,1885805.267272776,5
2053,5.0,4.0,5.0,39,556417.4930705728,1
2054,5.0,5.0,4.0,72,2523517.4616909917,1
2055,5.0,5.0,4.0,44,2009929.9990521309,0
2056,5.0,5.0,5.0,68,2062206.9949127075,3
2057,5.0,5.0,4.0,51,1076727.9517240962,4
2058,5.0,4.0,5.0,62,186685.9801765325,4
2059,4.0,5.0,4.0,54,1104478.718467165,2
2060,5.0,4.0,5.0,62,3294316.4322735476,3
2061,5.0,4.0,4.0,26,673242.7441500282,3
2062,5.0,5.0,4.0,54,813562.9861785498,0
2063,6.0,6.0,4.0,79,210622.7994081955,1
2064,5.0,4.0,5.0,26,1353644.137122691,5
2065,4.0,5.0,5.0,73,3646375.3761703945,4
2066,5.0,5.0,5.0,77,1472670.017037067,3
2067,5.0,5.0,5.0,57,2826088.3731928845,1
2068,6.0,4.0,4.0,46,624656.3832814727,4
2069,5.0,5.0,4.0,57,1210376.7011840949,3
2070,5.0,5.0,5.0,60,1231630.6974387348,1
2071,4.0,5.0,4.0,50,994734.8451904403,1
2072,4.0,5.0,5.0,52,997098.1170672522,4
2073,5.0,5.0,4.0,72,1776995.1449431726,4
2074,5.0,5.0,5.0,22,3996841.719763774,4
2075,5.0,5.0,4.0,22,2385585.7265384123,3
2076,5.0,5.0,4.0,42,1691117.912200213,5
2077,5.0,5.0,4.0,48,3717779.212144408,2
2078,5.0,5.0,5.0,46,1115303.0158644766,2
2079,5.0,5.0,4.0,51,866308.8806690511,2
2080,5.0,5.0,5.0,39,1474941.5728457598,5
2081,5.0,5.0,5.0,31,2508909.660460735,2
2082,4.0,5.0,5.0,54,895603.5759131986,3
2083,5.0,4.0,5.0,51,991211.8554777033,5
2084,4.0,4.0,4.0,23,412450.22790191486,2
2085,5.0,4.0,4.0,61,213859.9903395938,0
2086,5.0,5.0,5.0,59,1649602.6055826563,1
2087,5.0,5.0,5.0,67,3209850.0530234254,0
2088,5.0,4.0,4.0,24,2295583.7617951874,5
2089,5.0,5.0,4.0,26,1138288.1111484244,0
2090,5.0,5.0,5.0,64,1999730.3872879297,3
2091,5.0,5.0,5.0,52,2224786.9217373105,5
2092,5.0,5.0,5.0,39,4516924.911313386,3
2093,5.0,5.0,5.0,74,3027181.6378587065,4
2094,5.0,5.0,4.0,30,469479.6600837292,3
2095,5.0,4.0,5.0,23,1034546.3444084075,5
2096,4.0,5.0,5.0,33,2342648.098633815,4
2097,5.0,5.0,4.0,47,767379.8797260206,1
2098,5.0,5.0,4.0,29,977079.4836767843,3
2099,5.0,5.0,4.0,70,1739336.4747281214,3
2100,5.0,5.0,5.0,22,2163417.8901293864,0
2101,5.0,5.0,5.0,70,3472884.96190746,4
2102,5.0,5.0,4.0,68,996503.2682467106,2
2103,5.0,5.0,4.0,58,1137752.1322150403,1
2104,5.0,5.0,4.0,49,520640.15225798235,5
2105,5.0,5.0,4.0,50,437996.3156559291,3
2106,5.0,5.0,5.0,48,748245.8956130861,4
2107,5.0,5.0,4.0,23,3750318.851716013,5
2108,5.0,5.0,5.0,66,635600.2589164195,3
2109,4.0,5.0,4.0,53,88905.23987586662,1
2110,4.0,5.0,5.0,34,1184693.3684660143,2
2111,5.0,5.0,4.0,56,763676.4482640235,3
2112,5.0,4.0,4.0,50,642351.3505580903,3
2113,5.0,5.0,5.0,52,1092865.1454176768,1
2114,5.0,5.0,5.0,57,2001271.434475947,0
2115,4.0,4.0,5.0,54,207962.07495524132,3
2116,4.0,5.0,5.0,64,641778.6662853959,4
2117,5.0,4.0,5.0,33,902382.8941335754,5
2118,5.0,5.0,5.0,70,1722387.8598037085,1
2119,5.0,6.0,5.0,79,2874513.1074704165,4
2120,5.0,5.0,5.0,30,70114.02044364178,3
2121,5.0,5.0,4.0,43,141625.97739591775,3
2122,4.0,5.0,4.0,67,1557358.8664758364,4
2123,5.0,5.0,5.0,78,4108.8569236646945,1
2124,5.0,5.0,4.0,37,2784097.133911723,3
2125,5.0,5.0,5.0,40,2961113.100029976,3
2126,5.0,5.0,4.0,43,3477677.0761481137,2
2127,5.0,5.0,4.0,76,434245.803258505,3
2128,5.0,5.0,4.0,26,2829741.335169024,3
2129,5.0,5.0,5.0,30,2666833.956715391,4
2130,4.0,5.0,4.0,29,484308.4070624254,1
2131,5.0,5.0,4.0,70,3518128.3609178164,1
2132,5.0,5.0,5.0,23,3280441.113306828,4
2133,5.0,5.0,4.0,24,727534.1747736364,3
2134,4.0,5.0,5.0,54,1352982.5627990933,3
2135,4.0,4.0,4.0,47,138484.65863592562,2
2136,4.0,5.0,5.0,38,612578.520088205,4
2137,5.0,5.0,5.0,45,93359.79113265668,3
2138,5.0,5.0,4.0,64,2296341.023217798,2
2139,5.0,5.0,4.0,75,1203426.2224552322,2
2140,5.0,5.0,4.0,58,1284548.771357899,5
2141,5.0,5.0,4.0,76,1348977.50539892,4
2142,5.0,5.0,5.0,73,397924.4497173978,4
2143,5.0,5.0,4.0,69,238174.17669055486,1
2144,4.0,5.0,5.0,52,2721369.2228261344,3
2145,5.0,5.0,4.0,22,1053654.4660959402,3
2146,5.0,5.0,5.0,78,1229088.86491111,1
2147,5.0,5.0,4.0,49,4088597.227341201,2
2148,4.0,5.0,4.0,56,2636719.8744147057,1
2149,4.0,5.0,5.0,46,2304783.798210897,3
2150,5.0,5.0,5.0,77,633425.4127925137,2
2151,4.0,5.0,5.0,58,1929180.791317392,3
2152,5.0,5.0,5.0,53,1009701.4077044919,3
2153,5.0,5.0,5.0,55,1300825.7333313061,5
2154,5.0,5.0,5.0,45,290746.42478284007,5
2155,5.0,5.0,5.0,40,720411.3063483725,3
2156,5.0,5.0,4.0,67,92227.15151742334,3
2157,4.0,5.0,5.0,54,2359875.487288222,5
2158,4.0,4.0,5.0,23,3217510.355842151,2
2159,5.0,5.0,4.0,31,1347465.642845504,3
2160,5.0,4.0,4.0,56,1296669.339013386,3
2161,5.0,5.0,5.0,77,864647.006799249,0
2162,5.0,5.0,4.0,51,579955.1277578829,2
2163,5.0,5.0,5.0,49,989368.0864781018,1
2164,5.0,5.0,4.0,69,3203138.1565143056,3
2165,5.0,5.0,5.0,48,155242.0046507941,5
2166,5.0,4.0,5.0,45,388966.761784596,2
2167,5.0,5.0,5.0,69,710035.80189685,2
2168,5.0,5.0,4.0,65,478070.02903182514,4
2169,5.0,5.0,5.0,79,1422080.8473067558,0
2170,5.0,5.0,5.0,75,3215821.9194596405,1
2171,4.0,5.0,4.0,45,89231.01462374294,4
2172,5.0,5.0,4.0,55,1432594.353179143,1
2173,5.0,5.0,4.0,65,1775922.6533702842,2
2174,5.0,5.0,5.0,46,3943436.7894376134,3
2175,5.0,5.0,4.0,47,2186388.443572168,2
2176,5.0,5.0,5.0,44,108730.06669610052,4
2177,5.0,5.0,5.0,35,1083311.880024072,3
2178,5.0,5.0,4.0,29,1311713.1456171356,1
2179,5.0,4.0,5.0,65,3906105.8087981846,3
2180,5.0,6.0,5.0,29,3292702.3499409636,2
2181,4.0,5.0,4.0,45,149622.86481352616,0
2182,5.0,5.0,5.0,56,781158.5032395662,4
2183,5.0,5.0,4.0,28,1664464.0473062706,2
2184,4.0,5.0,4.0,31,1463130.7128935151,5
2185,5.0,5.0,5.0,42,1476969.73573208,5
2186,5.0,5.0,4.0,43,2408670.4180678916,1
2187,5.0,4.0,4.0,49,1746191.8773393326,4
2188,5.0,5.0,4.0,27,1387594.0772152124,1
2189,5.0,5.0,5.0,67,1688510.459297966,2
2190,5.0,5.0,4.0,22,2387772.5982751474,4
2191,5.0,5.0,5.0,70,3757212.877918725,4
2192,5.0,5.0,5.0,78,340938.11540547636,4
2193,4.0,5.0,5.0,35,1098614.388250822,0
2194,5.0,5.0,5.0,54,1001453.5881598602,3
2195,5.0,5.0,5.0,54,2931814.6144308643,3
2196,5.0,4.0,4.0,42,292137.83822086337,2
2197,5.0,5.0,4.0,39,1529728.1493885296,1
2198,5.0,5.0,4.0,43,1896144.77696064,2
2199,5.0,5.0,5.0,75,1625001.9757864014,3
2200,5.0,5.0,5.0,73,2424925.771054634,3
2201,5.0,5.0,4.0,41,1291194.278282388,1
2202,5.0,5.0,4.0,69,1632196.941782872,1
2203,5.0,4.0,5.0,34,988588.9925985397,4
2204,4.0,5.0,4.0,25,446206.4480256112,4
2205,5.0,4.0,5.0,37,177646.5189261811,2
2206,4.0,5.0,4.0,38,262844.2339463327,0
2207,5.0,5.0,5.0,43,741512.534691417,3
2208,5.0,5.0,4.0,31,163760.08754342198,2
2209,5.0,5.0,5.0,59,2461572.5931517864,3
2210,5.0,4.0,5.0,51,2363077.697394319,3
2211,4.0,5.0,5.0,25,310449.0545704275,4
2212,5.0,5.0,5.0,77,1347710.0529268044,1
2213,5.0,4.0,4.0,72,3184594.7507549156,2
2214,5.0,4.0,5.0,66,679938.1326840554,1
2215,5.0,5.0,4.0,59,834691.4112555909,3
2216,5.0,4.0,5.0,24,3366507.9726379397,1
2217,5.0,5.0,5.0,24,889528.2173897683,5
2218,4.0,5.0,5.0,64,704745.5051944712,4
2219,5.0,5.0,5.0,50,304648.79146008205,4
2220,5.0,5.0,4.0,25,439539.98903348943,3
2221,4.0,5.0,5.0,38,991012.6767550848,3
2222,5.0,5.0,5.0,77,1250514.4654407296,0
2223,4.0,5.0,4.0,23,1669195.5924052566,0
2224,5.0,5.0,5.0,64,756364.6340522373,4
2225,5.0,5.0,5.0,71,4142549.187139922,1
2226,5.0,4.0,4.0,41,1720383.3319544692,1
2227,5.0,5.0,4.0,74,3609110.760433314,1
2228,5.0,5.0,4.0,40,866798.3104247268,4
2229,5.0,4.0,5.0,79,2113627.6627929974,5
2230,5.0,5.0,5.0,27,1492459.5635336346,4
2231,5.0,5.0,5.0,57,140927.4123382398,4
2232,5.0,5.0,4.0,57,2884049.050483296,4
2233,5.0,5.0,4.0,76,2699491.4178647343,3
2234,4.0,6.0,4.0,63,2180177.8899428546,4
2235,5.0,5.0,4.0,69,1263634.7980356677,2
2236,5.0,5.0,5.0,79,1785056.7731284723,2
2237,5.0,5.0,4.0,41,1238405.6094586966,5
2238,5.0,5.0,5.0,50,2195519.9358847337,5
2239,5.0,5.0,4.0,57,2083567.1117931665,3
2240,4.0,4.0,5.0,27,2699386.9740764955,3
2241,5.0,4.0,5.0,62,69497.29745685973,4
2242,5.0,4.0,5.0,61,2779458.606228875,1
2243,4.0,5.0,4.0,36,795727.4511271806,4
2244,5.0,5.0,4.0,80,432071.69429405226,1
2245,5.0,5.0,4.0,42,411558.19669982605,2
2246,5.0,4.0,4.0,38,590714.9352496032,2
2247,5.0,5.0,5.0,74,2578961.033178456,2
2248,5.0,4.0,5.0,39,1752289.587539904,5
2249,5.0,5.0,5.0,43,94832.43944606256,0
2250,5.0,5.0,5.0,29,2138157.04578287,3
2251,5.0,5.0,5.0,57,987826.4607544218,3
2252,5.0,5.0,4.0,53,25446.68960854979,4
2253,5.0,5.0,4.0,72,103706.00785863605,5
2254,5.0,5.0,5.0,44,1265405.7763189808,5
2255,5.0,5.0,4.0,58,288845.2695255089,4
2256,5.0,5.0,4.0,68,535.433532700691,2
2257,4.0,5.0,5.0,32,3590566.7475907877,2
2258,5.0,4.0,5.0,42,2564132.092649513,4
2259,5.0,4.0,4.0,31,102980.10318053052,0
2260,6.0,4.0,4.0,65,885943.2339335188,1
2261,5.0,6.0,5.0,66,2747448.188539528,1
2262,5.0,5.0,4.0,26,3517408.570466668,4
2263,4.0,4.0,5.0,22,976727.9951086688,2
2264,5.0,5.0,5.0,70,1559667.4273695904,2
2265,4.0,5.0,5.0,29,1209098.5955046269,1
2266,5.0,4.0,4.0,23,1393298.8186221179,1
2267,5.0,4.0,4.0,32,844540.7465752625,3
2268,5.0,5.0,5.0,60,386616.72318497207,4
2269,5.0,4.0,4.0,36,829833.312426364,1
2270,5.0,4.0,4.0,35,2416723.4846748733,5
2271,5.0,5.0,4.0,27,845407.8180933011,4
2272,5.0,5.0,4.0,66,1666228.8495585946,3
2273,5.0,5.0,4.0,51,3591584.7758397222,2
2274,4.0,5.0,4.0,49,3137688.273886673,3
2275,4.0,5.0,5.0,49,344358.7350304772,2
2276,5.0,5.0,5.0,52,2579698.27030172,3
2277,5.0,4.0,4.0,47,977305.1131483923,2
2278,4.0,5.0,5.0,27,2419088.937352417,3
2279,4.0,5.0,4.0,46,2350803.2055808846,4
2280,5.0,4.0,4.0,62,117083.9648181643,2
2281,5.0,5.0,4.0,69,156591.38980728405,2
2282,4.0,5.0,5.0,50,1306905.229906382,1
2283,5.0,5.0,5.0,62,1499828.9026443535,0
2284,5.0,5.0,4.0,44,1117566.1970806455,1
2285,4.0,4.0,4.0,62,721795.8240870304,2
2286,5.0,5.0,4.0,33,3076534.8935601087,4
2287,5.0,4.0,5.0,31,1689497.029369058,0
2288,5.0,4.0,4.0,50,760277.7296543584,0
2289,4.0,5.0,4.0,23,1235883.381962173,5
2290,5.0,5.0,5.0,40,958662.5694229412,3
2291,5.0,5.0,5.0,72,1037455.7964753378,5
2292,5.0,4.0,4.0,28,1263127.3051143333,2
2293,5.0,5.0,5.0,44,652786.2243969673,0
2294,4.0,5.0,5.0,45,1287920.7666228777,1
2295,5.0,5.0,4.0,33,1923943.300977749,4
2296,5.0,5.0,4.0,26,610803.2863959423,1
2297,5.0,5.0,4.0,33,3058783.3153432054,4
2298,5.0,5.0,5.0,63,2017702.0342027645,4
2299,5.0,5.0,4.0,21,213306.40239867804,3
2300,4.0,5.0,4.0,34,918094.4835173477,4
2301,5.0,5.0,5.0,71,3480176.368046228,4
2302,5.0,5.0,4.0,41,2442476.188033244,2
2303,5.0,5.0,4.0,41,2787991.868478986,4
2304,5.0,4.0,4.0,60,729002.1455492679,1
2305,5.0,5.0,5.0,58,2147546.1852305545,0
2306,5.0,5.0,4.0,30,730263.2238218971,3
2307,5.0,5.0,5.0,59,2693962.2093145642,3
2308,4.0,4.0,4.0,46,383232.62621907715,0
2309,4.0,4.0,4.0,53,883343.5172673876,1
2310,5.0,5.0,4.0,35,518660.6615950018,0
2311,5.0,4.0,5.0,25,807891.8080955727,2
2312,5.0,5.0,5.0,47,4345740.958371566,3
2313,5.0,5.0,5.0,42,1272900.005849621,3
2314,5.0,6.0,5.0,59,2842605.8932696953,0
2315,5.0,5.0,4.0,46,1029520.8990103266,2
2316,5.0,5.0,4.0,40,3193989.1686123377,3
2317,4.0,6.0,5.0,75,819468.380193818,1
2318,5.0,5.0,5.0,61,765134.6569220352,5
2319,4.0,4.0,4.0,52,3599438.823061213,5
2320,5.0,5.0,5.0,26,1422489.2215806672,5
2321,5.0,5.0,4.0,70,1879081.898888127,4
2322,5.0,4.0,5.0,31,637701.3818161875,1
2323,5.0,5.0,5.0,70,512608.4916070556,1
2324,5.0,5.0,5.0,25,1608192.2332302106,1
